colour	y	x	key	tooltip	clickSelects	showSelected1	showSelected2	fill
#00BFFF	2	-1.43376411901642	rpart3	rpart fold 3 MSE=0.037	3	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.42972810298735	rpart3	rpart fold 3 MSE=0.037	3	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.48036493282951	rpart3	rpart fold 3 MSE=0.033	3	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.46638687191026	rpart3	rpart fold 3 MSE=0.034	3	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.5043187279277	rpart3	rpart fold 3 MSE=0.031	3	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.511947696675	rpart3	rpart fold 3 MSE=0.031	3	rpart	sin impossible 1000	#00BFFF
#00BFFF	2	-1.52758622908799	rpart4	rpart fold 4 MSE=0.030	4	rpart	sin impossible 10	#00BFFF
#00BFFF	2	-1.52753197176628	rpart4	rpart fold 4 MSE=0.030	4	rpart	sin impossible 18	#00BFFF
#00BFFF	2	-1.45212951184783	rpart4	rpart fold 4 MSE=0.035	4	rpart	sin impossible 32	#00BFFF
#00BFFF	2	-1.45705060098126	rpart4	rpart fold 4 MSE=0.035	4	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.40298080319439	rpart4	rpart fold 4 MSE=0.040	4	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.37600650432142	rpart4	rpart fold 4 MSE=0.042	4	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.42240130237405	rpart4	rpart fold 4 MSE=0.038	4	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.51740746865663	rpart4	rpart fold 4 MSE=0.030	4	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.51617986718393	rpart4	rpart fold 4 MSE=0.030	4	rpart	sin impossible 1000	#00BFFF
#00BFFF	2	-1.56007409788988	rpart5	rpart fold 5 MSE=0.028	5	rpart	sin impossible 10	#00BFFF
#00BFFF	2	-1.54225687182372	rpart5	rpart fold 5 MSE=0.029	5	rpart	sin impossible 18	#00BFFF
#00BFFF	2	-1.4660273224153	rpart5	rpart fold 5 MSE=0.034	5	rpart	sin impossible 32	#00BFFF
#00BFFF	2	-1.52729727653387	rpart5	rpart fold 5 MSE=0.030	5	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.47610605329554	rpart5	rpart fold 5 MSE=0.033	5	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.489473666814	rpart5	rpart fold 5 MSE=0.032	5	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.54928400601411	rpart5	rpart fold 5 MSE=0.028	5	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.56183889045388	rpart5	rpart fold 5 MSE=0.027	5	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.5750735170008	rpart5	rpart fold 5 MSE=0.027	5	rpart	sin impossible 1000	#00BFFF
#00BFFF	2	-1.63681020369169	rpart6	rpart fold 6 MSE=0.023	6	rpart	sin impossible 10	#00BFFF
#00BFFF	2	-1.64154555913942	rpart6	rpart fold 6 MSE=0.023	6	rpart	sin impossible 18	#00BFFF
#00BFFF	2	-1.51729639922967	rpart6	rpart fold 6 MSE=0.030	6	rpart	sin impossible 32	#00BFFF
#00BFFF	2	-1.47468630345053	rpart6	rpart fold 6 MSE=0.034	6	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.5640365679404	rpart6	rpart fold 6 MSE=0.027	6	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.57820187424506	rpart6	rpart fold 6 MSE=0.026	6	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.60889450056344	rpart6	rpart fold 6 MSE=0.025	6	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.64008850888143	rpart6	rpart fold 6 MSE=0.023	6	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.64087412432569	rpart6	rpart fold 6 MSE=0.023	6	rpart	sin impossible 1000	#00BFFF
#FF0000	1	-1.54727649025213	featureless1	featureless fold 1 MSE=0.028	1	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.57109867674541	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.55766729352377	featureless1	featureless fold 1 MSE=0.028	1	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.5678927180064	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.57526419811278	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.57609518547824	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.57601666517037	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.57594834320887	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.57595884689761	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.52560373525763	featureless2	featureless fold 2 MSE=0.030	2	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.56361646423068	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.53867942940538	featureless2	featureless fold 2 MSE=0.029	2	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.55700831633308	featureless2	featureless fold 2 MSE=0.028	2	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.56547982734705	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.56594044767196	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.56434874080592	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.5663990352672	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.56645165237733	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.52658312324874	featureless3	featureless fold 3 MSE=0.030	3	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.49040713829785	featureless3	featureless fold 3 MSE=0.032	3	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.42933058121739	featureless3	featureless fold 3 MSE=0.037	3	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.50110860639601	featureless3	featureless fold 3 MSE=0.032	3	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.51467204104176	featureless3	featureless fold 3 MSE=0.031	3	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.52225904523434	featureless3	featureless fold 3 MSE=0.030	3	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.51871319974101	featureless3	featureless fold 3 MSE=0.030	3	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.52465536777149	featureless3	featureless fold 3 MSE=0.030	3	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.52513757077366	featureless3	featureless fold 3 MSE=0.030	3	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.52758622908799	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.52753197176628	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.52535452901496	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.50984816404865	featureless4	featureless fold 4 MSE=0.031	4	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.50991702447692	featureless4	featureless fold 4 MSE=0.031	4	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.50538236425404	featureless4	featureless fold 4 MSE=0.031	4	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.5187224759824	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.51740746865663	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.51617986718393	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.56007409788988	featureless5	featureless fold 5 MSE=0.028	5	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.54225687182372	featureless5	featureless fold 5 MSE=0.029	5	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.54573108366578	featureless5	featureless fold 5 MSE=0.028	5	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.57594578146788	featureless5	featureless fold 5 MSE=0.027	5	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.57628209650195	featureless5	featureless fold 5 MSE=0.027	5	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.57431864957524	featureless5	featureless fold 5 MSE=0.027	5	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.57533199348755	featureless5	featureless fold 5 MSE=0.027	5	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.57543677037131	featureless5	featureless fold 5 MSE=0.027	5	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.5750735170008	featureless5	featureless fold 5 MSE=0.027	5	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.63681020369169	featureless6	featureless fold 6 MSE=0.023	6	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.64154555913942	featureless6	featureless fold 6 MSE=0.023	6	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.64013146778238	featureless6	featureless fold 6 MSE=0.023	6	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.58505603158425	featureless6	featureless fold 6 MSE=0.026	6	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.61277932848767	featureless6	featureless fold 6 MSE=0.024	6	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.62012889369607	featureless6	featureless fold 6 MSE=0.024	6	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.63716191665737	featureless6	featureless fold 6 MSE=0.023	6	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.64008850888143	featureless6	featureless fold 6 MSE=0.023	6	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.64087412432569	featureless6	featureless fold 6 MSE=0.023	6	featureless	sin impossible 1000	#FF0000
#00BFFF	2	-1.41895783821237	rpart1	rpart fold 1 MSE=0.038	1	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.573263985391	rpart1	rpart fold 1 MSE=0.027	1	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.53288377215337	rpart1	rpart fold 1 MSE=0.029	1	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.60445053253074	rpart1	rpart fold 1 MSE=0.025	1	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.49582361890216	rpart1	rpart fold 1 MSE=0.032	1	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.56462639945675	rpart1	rpart fold 1 MSE=0.027	1	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.55456204866164	rpart1	rpart fold 1 MSE=0.028	1	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.61515929290945	rpart1	rpart fold 1 MSE=0.024	1	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.62747064526929	rpart1	rpart fold 1 MSE=0.024	1	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.35014038840853	rpart2	rpart fold 2 MSE=0.045	2	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.51490409524756	rpart2	rpart fold 2 MSE=0.031	2	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.51150244979818	rpart2	rpart fold 2 MSE=0.031	2	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.45383184340785	rpart2	rpart fold 2 MSE=0.035	2	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.42708575283082	rpart2	rpart fold 2 MSE=0.037	2	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.54498574227004	rpart2	rpart fold 2 MSE=0.029	2	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.55055161001986	rpart2	rpart fold 2 MSE=0.028	2	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.57858428480611	rpart2	rpart fold 2 MSE=0.026	2	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.58951002070883	rpart2	rpart fold 2 MSE=0.026	2	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.49302322880736	rpart3	rpart fold 3 MSE=0.032	3	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.60291724693251	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.5458987911376	rpart3	rpart fold 3 MSE=0.028	3	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.52034372865823	rpart3	rpart fold 3 MSE=0.030	3	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.46747633872109	rpart3	rpart fold 3 MSE=0.034	3	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.50922834113155	rpart3	rpart fold 3 MSE=0.031	3	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.57611979079313	rpart3	rpart fold 3 MSE=0.027	3	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.60600811181815	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.62701126337394	rpart3	rpart fold 3 MSE=0.024	3	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.51532205535702	rpart4	rpart fold 4 MSE=0.031	4	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.52682062992775	rpart4	rpart fold 4 MSE=0.030	4	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.57343956358609	rpart4	rpart fold 4 MSE=0.027	4	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.59555474825539	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.58886110610617	rpart4	rpart fold 4 MSE=0.026	4	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.56299948073091	rpart4	rpart fold 4 MSE=0.027	4	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.60050829502528	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.60386067757548	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.63555350325302	rpart4	rpart fold 4 MSE=0.023	4	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.56959932160807	rpart5	rpart fold 5 MSE=0.027	5	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.54443433258697	rpart5	rpart fold 5 MSE=0.029	5	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.62048326677402	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.64159385118686	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.63228247247802	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.61875832981974	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.64448901889259	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.70545394610854	rpart5	rpart fold 5 MSE=0.020	5	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.70542275356419	rpart5	rpart fold 5 MSE=0.020	5	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.59116280808719	rpart6	rpart fold 6 MSE=0.026	6	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.51477273283223	rpart6	rpart fold 6 MSE=0.031	6	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.58606063502405	rpart6	rpart fold 6 MSE=0.026	6	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.59531269710761	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.59957378682116	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.57728468724498	rpart6	rpart fold 6 MSE=0.026	6	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.60495077305624	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.60355742713229	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.62280975298545	rpart6	rpart fold 6 MSE=0.024	6	rpart	constant easy 1000	#00BFFF
#FF0000	1	-1.41895783821237	featureless1	featureless fold 1 MSE=0.038	1	featureless	constant easy 10	#FF0000
#FF0000	1	-1.573263985391	featureless1	featureless fold 1 MSE=0.027	1	featureless	constant easy 18	#FF0000
#FF0000	1	-1.60997287378104	featureless1	featureless fold 1 MSE=0.025	1	featureless	constant easy 32	#FF0000
#FF0000	1	-1.62743429089187	featureless1	featureless fold 1 MSE=0.024	1	featureless	constant easy 56	#FF0000
#FF0000	1	-1.62453107195687	featureless1	featureless fold 1 MSE=0.024	1	featureless	constant easy 100	#FF0000
#FF0000	1	-1.62750150460095	featureless1	featureless fold 1 MSE=0.024	1	featureless	constant easy 178	#FF0000
#FF0000	1	-1.62683022063992	featureless1	featureless fold 1 MSE=0.024	1	featureless	constant easy 316	#FF0000
#FF0000	1	-1.62665509198269	featureless1	featureless fold 1 MSE=0.024	1	featureless	constant easy 562	#FF0000
#FF0000	1	-1.62747064526929	featureless1	featureless fold 1 MSE=0.024	1	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.35014038840853	featureless2	featureless fold 2 MSE=0.045	2	featureless	constant easy 10	#FF0000
#FF0000	1	-1.51490409524756	featureless2	featureless fold 2 MSE=0.031	2	featureless	constant easy 18	#FF0000
#FF0000	1	-1.57361778671753	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 32	#FF0000
#FF0000	1	-1.59254457775999	featureless2	featureless fold 2 MSE=0.026	2	featureless	constant easy 56	#FF0000
#FF0000	1	-1.59218118106048	featureless2	featureless fold 2 MSE=0.026	2	featureless	constant easy 100	#FF0000
#FF0000	1	-1.59283337499691	featureless2	featureless fold 2 MSE=0.026	2	featureless	constant easy 178	#FF0000
#FF0000	1	-1.58992447420422	featureless2	featureless fold 2 MSE=0.026	2	featureless	constant easy 316	#FF0000
#FF0000	1	-1.58908908229678	featureless2	featureless fold 2 MSE=0.026	2	featureless	constant easy 562	#FF0000
#FF0000	1	-1.58951002070883	featureless2	featureless fold 2 MSE=0.026	2	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.49302322880736	featureless3	featureless fold 3 MSE=0.032	3	featureless	constant easy 10	#FF0000
#FF0000	1	-1.60291724693251	featureless3	featureless fold 3 MSE=0.025	3	featureless	constant easy 18	#FF0000
#FF0000	1	-1.63396268239854	featureless3	featureless fold 3 MSE=0.023	3	featureless	constant easy 32	#FF0000
#FF0000	1	-1.62413424140777	featureless3	featureless fold 3 MSE=0.024	3	featureless	constant easy 56	#FF0000
#FF0000	1	-1.60159311170119	featureless3	featureless fold 3 MSE=0.025	3	featureless	constant easy 100	#FF0000
#FF0000	1	-1.61995316064613	featureless3	featureless fold 3 MSE=0.024	3	featureless	constant easy 178	#FF0000
#FF0000	1	-1.62447429511258	featureless3	featureless fold 3 MSE=0.024	3	featureless	constant easy 316	#FF0000
#FF0000	1	-1.62801209180589	featureless3	featureless fold 3 MSE=0.024	3	featureless	constant easy 562	#FF0000
#FF0000	1	-1.62701126337394	featureless3	featureless fold 3 MSE=0.024	3	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.51532205535702	featureless4	featureless fold 4 MSE=0.031	4	featureless	constant easy 10	#FF0000
#FF0000	1	-1.52682062992775	featureless4	featureless fold 4 MSE=0.030	4	featureless	constant easy 18	#FF0000
#FF0000	1	-1.60239328300034	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 32	#FF0000
#FF0000	1	-1.62552857366259	featureless4	featureless fold 4 MSE=0.024	4	featureless	constant easy 56	#FF0000
#FF0000	1	-1.63342346228979	featureless4	featureless fold 4 MSE=0.023	4	featureless	constant easy 100	#FF0000
#FF0000	1	-1.63505783948308	featureless4	featureless fold 4 MSE=0.023	4	featureless	constant easy 178	#FF0000
#FF0000	1	-1.63533872933457	featureless4	featureless fold 4 MSE=0.023	4	featureless	constant easy 316	#FF0000
#FF0000	1	-1.63509126950565	featureless4	featureless fold 4 MSE=0.023	4	featureless	constant easy 562	#FF0000
#FF0000	1	-1.63555350325302	featureless4	featureless fold 4 MSE=0.023	4	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.56959932160807	featureless5	featureless fold 5 MSE=0.027	5	featureless	constant easy 10	#FF0000
#FF0000	1	-1.54443433258697	featureless5	featureless fold 5 MSE=0.029	5	featureless	constant easy 18	#FF0000
#FF0000	1	-1.64863837919281	featureless5	featureless fold 5 MSE=0.022	5	featureless	constant easy 32	#FF0000
#FF0000	1	-1.68509789548412	featureless5	featureless fold 5 MSE=0.021	5	featureless	constant easy 56	#FF0000
#FF0000	1	-1.7033911737603	featureless5	featureless fold 5 MSE=0.020	5	featureless	constant easy 100	#FF0000
#FF0000	1	-1.70472988017849	featureless5	featureless fold 5 MSE=0.020	5	featureless	constant easy 178	#FF0000
#FF0000	1	-1.7051700570317	featureless5	featureless fold 5 MSE=0.020	5	featureless	constant easy 316	#FF0000
#FF0000	1	-1.70545394610854	featureless5	featureless fold 5 MSE=0.020	5	featureless	constant easy 562	#FF0000
#FF0000	1	-1.70542275356419	featureless5	featureless fold 5 MSE=0.020	5	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.59116280808719	featureless6	featureless fold 6 MSE=0.026	6	featureless	constant easy 10	#FF0000
#FF0000	1	-1.51477273283223	featureless6	featureless fold 6 MSE=0.031	6	featureless	constant easy 18	#FF0000
#FF0000	1	-1.60867469647846	featureless6	featureless fold 6 MSE=0.025	6	featureless	constant easy 32	#FF0000
#FF0000	1	-1.6188266112921	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 56	#FF0000
#FF0000	1	-1.622826117256	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 100	#FF0000
#FF0000	1	-1.62162398654741	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 178	#FF0000
#FF0000	1	-1.62277750782634	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 316	#FF0000
#FF0000	1	-1.62294241685843	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 562	#FF0000
#FF0000	1	-1.62280975298544	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 1000	#FF0000
#00BFFF	2	-1.58208423787127	rpart1	rpart fold 1 MSE=0.026	1	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.60373369635738	rpart1	rpart fold 1 MSE=0.025	1	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.59099413079036	rpart1	rpart fold 1 MSE=0.026	1	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.48404872636745	rpart1	rpart fold 1 MSE=0.033	1	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.51718334658476	rpart1	rpart fold 1 MSE=0.030	1	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.53202671743583	rpart1	rpart fold 1 MSE=0.029	1	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.54444145393658	rpart1	rpart fold 1 MSE=0.029	1	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.59730570501697	rpart1	rpart fold 1 MSE=0.025	1	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.60761993738621	rpart1	rpart fold 1 MSE=0.025	1	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.60776401383709	rpart2	rpart fold 2 MSE=0.025	2	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.66183993437034	rpart2	rpart fold 2 MSE=0.022	2	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.60719754484188	rpart2	rpart fold 2 MSE=0.025	2	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.49090187162859	rpart2	rpart fold 2 MSE=0.032	2	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.55793007913756	rpart2	rpart fold 2 MSE=0.028	2	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.59730546557068	rpart2	rpart fold 2 MSE=0.025	2	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.62050182950601	rpart2	rpart fold 2 MSE=0.024	2	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.66084957288898	rpart2	rpart fold 2 MSE=0.022	2	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.6585211855201	rpart2	rpart fold 2 MSE=0.022	2	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.56313599744457	rpart3	rpart fold 3 MSE=0.027	3	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.59897650072773	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.54452849863426	rpart3	rpart fold 3 MSE=0.029	3	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.53548748733357	rpart3	rpart fold 3 MSE=0.029	3	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.56163209520274	rpart3	rpart fold 3 MSE=0.027	3	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.60086325587766	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.65571061970337	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.65516558790323	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.65494243123399	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.55264183081952	rpart4	rpart fold 4 MSE=0.028	4	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.53075516481152	rpart4	rpart fold 4 MSE=0.029	4	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.48613605678505	rpart4	rpart fold 4 MSE=0.033	4	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.52226123974813	rpart4	rpart fold 4 MSE=0.030	4	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.47992812955507	rpart4	rpart fold 4 MSE=0.033	4	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.54493342367723	rpart4	rpart fold 4 MSE=0.029	4	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.56647749666577	rpart4	rpart fold 4 MSE=0.027	4	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.59175293523617	rpart4	rpart fold 4 MSE=0.026	4	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.58877679750862	rpart4	rpart fold 4 MSE=0.026	4	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.62955588545421	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.62917429189852	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.5799039818973	rpart5	rpart fold 5 MSE=0.026	5	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.62338166880041	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.57433191034911	rpart5	rpart fold 5 MSE=0.027	5	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.5791806610482	rpart5	rpart fold 5 MSE=0.026	5	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.63736426867736	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant hard 316	#00BFFF
